Bairro,Endereco,Quartos,Tipo_Imovel,Preco,Metodo_Venda,Corretor,Data_Venda,Distancia_CBD,CEP,Banheiros,Vagas_Garagem,Area_Terreno,Area_Construida,Ano_Construcao,Area_Administrativa,Latitude,Longitude,Regiao,Contagem_Imoveis,Tipo_Imovel_Numerico,Ano_Venda,Mes_Venda,Area_Construida_Imputada,Area_Terreno_Imputada,Preco_por_m2,Quartos_por_m2,Idade_Imovel,Regiao_Numerica,Preco_Imputado,Preco_Esperado,Media_Regional_Preco_m2,Desvio_Padrao_Regional_Preco_m2,Limite_Inferior_Preco,Limite_Superior_Preco,Subvalorizado,Supervalorizado,Proporcao_Quartos_Banheiros,Categoria_Idade,Categoria_Distancia
Mulgrave,12 Brookland Ct,4,h,1080000.0,S,Ray,2017-09-23,18.8,3170.0,2.0,2.0,914.0,204.0,1980.0,Monash City Council,-37.93173,145.19475,South-Eastern Metropolitan,7113.0,0,2017,9,False,False,5294.117647058823,0.0196078431372549,45.0,4,False,1109894.1028706497,6697.309990528885,9145.331295210466,-2448.0213046815816,15842.641285739352,False,False,1.9900497512437811,20-50 anos,Distante
Glenroy,30 Valley Cr,3,h,502500.0,S,Stockdale,2016-05-22,13.0,3046.0,2.0,2.0,497.0,199.86566666666675,1970.0,Moreland City Council,-37.7414,144.9838,Northern Metropolitan,8870.0,0,2016,5,False,False,2514.1886967413107,0.0150100817715899,55.0,2,False,855609.3176329364,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,50-100 anos,Médio
Heidelberg West,26 Blackwood Pde,2,h,618783.0833333334,S,Nelson,2017-03-18,9.4,3081.0,1.0,1.0,646.0,83.0,1950.0,Banyule City Council,-37.7423,145.0408,Eastern Metropolitan,2674.0,0,2017,3,False,False,7455.217871485945,0.0240963855421686,75.0,0,True,858882.1425955005,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.98019801980198,50-100 anos,Próximo
Kew,88 Edgevale Rd,4,h,2315000.0,S,Marshall,2017-03-11,5.6,3101.0,2.0,0.0,364.0,183.0,1900.0,Boroondara City Council,-37.8125,145.043,Southern Metropolitan,10331.0,0,2017,3,False,False,12650.273224043716,0.0218579234972677,125.0,5,False,1824100.1560929024,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.9900497512437811,Centenário,Próximo
Elwood,14/125 Ormond Rd,2,u,800000.0,SP,Buxton,2017-05-20,7.7,3184.0,2.0,2.0,0.0,92.0,2001.0,Port Phillip City Council,-37.8857,144.9884,Southern Metropolitan,8989.0,1,2017,5,False,False,8695.652173913044,0.0217391304347826,24.0,5,False,846519.0801512727,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,0.9950248756218908,20-50 anos,Próximo
Lalor,183 Kingsway Dr,3,h,625000.0,S,HAR,2017-08-26,16.3,3075.0,1.0,2.0,542.0,133.0,1968.0,Whittlesea City Council,-37.66374,144.99871,Northern Metropolitan,8279.0,0,2017,8,False,False,4699.248120300752,0.0225563909774436,57.0,2,False,696236.8541511054,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,2.9702970297029703,50-100 anos,Distante
Avondale Heights,36 Wood St,4,h,806000.0,S,Moonee,2017-03-04,10.5,3034.0,2.0,1.0,350.0,172.10559999999998,2008.0,Moonee Valley City Council,-37.7676,144.859,Western Metropolitan,4502.0,0,2017,3,False,False,4683.171262294778,0.0232415447260286,17.0,6,False,979403.0652812788,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.9900497512437811,10-20 anos,Médio
Balwyn,51 Elliott Av,4,h,1530000.0,S,hockingstuart,2016-08-28,9.7,3103.0,2.0,2.0,644.0,206.5161904761905,1960.0,Boroondara City Council,-37.85852,145.0387,Southern Metropolitan,5682.0,0,2016,8,False,False,7408.620101271893,0.0193689414412337,65.0,5,False,1839682.3681753045,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.9900497512437811,50-100 anos,Próximo
Hampton,375b Bluff Rd,4,t,1200000.0,PI,Hodges,2016-07-30,13.7,3188.0,2.0,2.0,317.0,213.97253333333333,1960.0,Bayside City Council,-37.85852,145.0387,Southern Metropolitan,5454.0,2,2016,7,False,False,5608.196441412418,0.0186939881380413,65.0,5,False,1415067.200185676,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.9900497512437811,50-100 anos,Médio
South Yarra,2/63 Domain St,3,u,920000.0,S,Williams,2017-05-13,3.3,3141.0,1.0,1.0,0.0,88.96,1970.0,Melbourne City Council,-37.836,144.9782,Southern Metropolitan,14887.0,1,2017,5,False,False,10341.726618705035,0.0337230215827338,55.0,5,False,917636.3589090172,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,2.9702970297029703,50-100 anos,CBD
Seddon,7/20 Bayview Rd,2,u,495000.0,S,Jas,2017-05-20,6.6,3011.0,1.0,1.0,0.0,89.14,1977.0,Maribyrnong City Council,-37.780845,144.8733,Western Metropolitan,2417.0,1,2017,5,False,False,5553.062598160197,0.022436616558223,48.0,6,False,511262.2969940621,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.98019801980198,20-50 anos,Próximo
Carnegie,5/70 Moonya Rd,2,u,453887.4680319681,S,Jellis,2017-09-03,10.1,3163.0,1.0,1.0,0.0,63.0,1970.0,Glen Eira City Council,-37.8968,145.06335,Southern Metropolitan,7822.0,1,2017,9,False,False,7204.562984634414,0.0317460317460317,55.0,5,True,605665.1408703667,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.98019801980198,50-100 anos,Médio
Camberwell,29 Dominic St,4,h,2650000.0,PI,RT,2018-02-17,7.7,3124.0,2.0,2.0,791.0,221.0,1930.0,Boroondara City Council,-37.83704,145.08336,Southern Metropolitan,8920.0,0,2018,2,False,False,11990.950226244344,0.0180995475113122,95.0,5,False,2339406.157512061,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.9900497512437811,50-100 anos,Próximo
Aberfeldie,35 Beaver St,4,h,2560000.0,PI,Nelson,2017-10-14,7.5,3040.0,3.0,2.0,880.0,303.42,1977.0,Moonee Valley City Council,-37.75957,144.90137,Western Metropolitan,1543.0,0,2017,10,False,False,8437.149825324632,0.0131830466020697,48.0,6,False,2264923.15994505,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.32890365448505,20-50 anos,Próximo
Williamstown North,6 Edina St,3,h,862000.0,SP,Greg,2017-05-27,6.8,3016.0,1.0,1.0,353.0,85.35,1940.0,Hobsons Bay City Council,-37.85432,144.88214,Western Metropolitan,802.0,0,2017,5,False,False,10099.589923843,0.0351493848857645,85.0,6,False,970540.4374053188,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,2.9702970297029703,50-100 anos,Próximo
Mill Park,8 Jacaranda Dr,4,h,750000.0,S,Ray,2017-11-18,17.9,3082.0,2.0,2.0,535.0,278.981,1970.0,Whittlesea City Council,-37.7414,144.9838,Northern Metropolitan,10529.0,0,2017,11,False,False,2688.3551209580583,0.0143378939784429,55.0,2,False,941126.2970323972,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.9900497512437811,50-100 anos,Distante
Kilsyth,1 Churchill Wy,2,h,830000.0,S,McGrath,2018-01-06,26.0,3137.0,1.0,1.0,906.0,91.0,1950.0,Maroondah City Council,-37.80065,145.30393,Eastern Metropolitan,4654.0,0,2018,1,False,False,9120.87912087912,0.0219780219780219,75.0,0,False,753307.713467073,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.98019801980198,50-100 anos,Afastado
Fawkner,2/99 Major Rd,2,u,328000.0,SP,Love,2017-04-29,12.4,3060.0,1.0,1.0,0.0,67.0,1970.0,Hume City Council,-37.7071,144.9644,Northern Metropolitan,5070.0,1,2017,4,False,False,4895.522388059701,0.0298507462686567,55.0,2,False,402856.6263417572,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.98019801980198,50-100 anos,Médio
Oakleigh,4 Best St,4,h,1580000.0,S,Buxton,2018-02-24,12.3,3166.0,2.0,2.0,508.0,170.0,1950.0,Monash City Council,-37.90817,145.09214,Southern Metropolitan,3224.0,0,2018,2,False,False,9294.117647058823,0.0235294117647058,75.0,5,False,1412244.2026819072,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.9900497512437811,50-100 anos,Médio
Greensborough,161 Henry St,3,h,700000.0,PI,Morrison,2017-10-14,16.1,3088.0,1.0,1.0,594.0,105.0,1970.0,Banyule City Council,-37.70986,145.09941,Northern Metropolitan,8524.0,0,2017,10,False,False,6666.666666666667,0.0285714285714285,55.0,2,False,665574.7778815331,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,2.9702970297029703,50-100 anos,Distante
Brighton East,90 Thomas St,4,h,1580000.0,PI,Jellis,2017-07-08,10.3,3187.0,1.0,2.0,890.0,165.0,1970.0,Bayside City Council,-37.91053,145.02447,Southern Metropolitan,6938.0,0,2017,7,False,False,9575.757575757576,0.0242424242424242,55.0,5,False,1559565.5934871875,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,3.96039603960396,50-100 anos,Médio
Lower Plenty,5/29 Main Rd,2,u,460000.0,S,Morrison,2017-11-11,14.6,3093.0,1.0,1.0,164.0,73.56,1970.0,Banyule City Council,-37.7915,145.138165,Eastern Metropolitan,1624.0,1,2017,11,False,False,6253.398586188146,0.0271886895051658,55.0,0,False,609283.4719871948,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.98019801980198,50-100 anos,Médio
Glen Iris,101/18 Leopold St,3,u,1000000.0,VB,Marshall,2017-09-09,7.3,3146.0,2.0,1.0,176.0,105.25,1960.0,Boroondara City Council,-37.85852,145.0387,Southern Metropolitan,10412.0,1,2017,9,False,False,9501.187648456056,0.0285035629453681,65.0,5,False,1039970.4721159604,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,50-100 anos,Próximo
West Footscray,1/35 Hampton Pde,2,u,402991.25,PI,Gunn&Co,2017-04-29,8.2,3012.0,1.0,1.0,795.0,50.67146666666667,1977.0,Maribyrnong City Council,-37.8066,144.8668,Western Metropolitan,5058.0,1,2017,4,False,False,7953.021226936396,0.0394699449525834,48.0,6,True,559701.0206699399,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.98019801980198,20-50 anos,Próximo
Altona North,29 Bunting Ct,3,h,870000.0,S,hockingstuart,2018-02-10,9.4,3025.0,1.0,2.0,534.0,124.61714285714288,1977.0,Hobsons Bay City Council,-37.84037,144.84305,Western Metropolitan,5132.0,0,2018,2,False,False,6981.382978723404,0.024073734409391,48.0,6,False,885552.2255279334,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,2.9702970297029703,20-50 anos,Próximo
Prahran,81 Charles St,3,h,1067016.2763157894,S,Marshall,2016-10-15,4.5,3181.0,2.0,1.0,233.0,146.23,1960.0,Stonnington City Council,-37.8479,144.9892,Southern Metropolitan,7717.0,0,2016,10,False,False,7296.835644640563,0.0205156260685221,65.0,5,True,1488549.1170740807,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,50-100 anos,CBD
Prahran,30 Airlie Av,2,h,1800000.0,S,Biggin,2016-11-12,4.5,3181.0,1.0,1.0,243.0,95.49466666666667,1960.0,Stonnington City Council,-37.85852,145.0387,Southern Metropolitan,7717.0,0,2016,11,False,False,18849.2202007791,0.0209435780008656,65.0,5,False,1126289.2820418172,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.98019801980198,50-100 anos,CBD
Hoppers Crossing,19 Cumming Dr,3,h,812263.3961038962,PI,YPA,2017-09-03,18.4,3029.0,2.0,2.0,534.0,119.0,1980.0,Wyndham City Council,-37.8672,144.69557,Western Metropolitan,13830.0,0,2017,9,False,False,6825.7428244024895,0.0252100840336134,45.0,6,True,625950.8598121498,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.492537313432836,20-50 anos,Distante
Camberwell,2/47 Cornell St,2,t,1057757.5,S,Jellis,2016-07-26,7.8,3124.0,2.0,2.0,239.0,153.41,1960.0,Boroondara City Council,-37.8392,145.092,Southern Metropolitan,8920.0,2,2016,7,False,False,6894.970992764487,0.013036959780979,65.0,5,True,1140954.7481943285,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,0.9950248756218908,50-100 anos,Próximo
Doncaster,27 Fairway Rd,4,h,1358000.0,SP,RT,2017-11-25,12.4,3108.0,2.0,2.0,710.0,370.3925079365079,1970.0,Manningham City Council,-37.7915,145.138165,Eastern Metropolitan,9028.0,0,2017,11,False,False,3666.380855178599,0.0107993545071534,55.0,0,False,1596372.9622547626,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.9900497512437811,50-100 anos,Médio
Oakleigh,1173 North Rd,3,h,1035000.0,S,Buxton,2016-11-12,14.0,3166.0,1.0,2.0,650.0,100.3157380952381,1960.0,Monash City Council,-37.91,145.0914,Southern Metropolitan,3224.0,0,2016,11,False,False,10317.423962104413,0.0299055767017519,65.0,5,False,1167457.3064063846,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,2.9702970297029703,50-100 anos,Médio
Chadstone,30 Melinga Cr,3,h,1101000.0,S,Buxton,2016-08-06,13.6,3148.0,2.0,2.0,520.0,162.92006854256854,1960.0,Monash City Council,-37.85852,145.0387,Southern Metropolitan,3582.0,0,2016,8,False,False,6757.915153419699,0.0184139377477376,65.0,5,False,1342321.001820451,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,50-100 anos,Médio
Ascot Vale,5 Doncaster St,4,h,1705000.0,S,Jellis,2016-07-30,5.9,3032.0,2.0,4.0,598.0,273.0,2012.0,Moonee Valley City Council,-37.7774,144.9104,Western Metropolitan,6567.0,0,2016,7,False,False,6245.421245421246,0.0146520146520146,13.0,6,False,1769787.038031958,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.9900497512437811,10-20 anos,Próximo
Kew,3/9 Peel St,2,u,920000.0,VB,Miles,2017-09-16,5.4,3101.0,2.0,1.0,0.0,78.0,2000.0,Boroondara City Council,-37.80514,145.03277,Southern Metropolitan,10331.0,1,2017,9,False,False,11794.871794871797,0.0256410256410256,25.0,5,False,791964.1712664671,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,0.9950248756218908,20-50 anos,Próximo
Port Melbourne,133 Station St,3,h,1344160.833333333,S,Marshall,2017-04-08,3.8,3207.0,2.0,0.0,185.0,187.0,1890.0,Melbourne City Council,-37.8347,144.9425,Southern Metropolitan,8648.0,0,2017,4,False,False,7188.025846702316,0.0160427807486631,135.0,5,True,1746563.8962089869,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,Centenário,CBD
Mount Waverley,5 Charlton St,3,h,1800000.0,S,Ray,2017-07-15,14.2,3149.0,2.0,2.0,747.0,147.90428571428572,1970.0,Monash City Council,-37.88256,145.12518,Eastern Metropolitan,13366.0,0,2017,7,False,False,12170.032743183332,0.0202833879053055,55.0,0,False,1109641.4411724962,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.492537313432836,50-100 anos,Médio
Kew East,2/1 Hartwood St,3,h,1124190.6874879503,S,Marshall,2017-03-18,7.5,3102.0,2.0,2.0,555.0,154.84666666666666,1960.0,Boroondara City Council,-37.7975,145.0534,Southern Metropolitan,2671.0,0,2017,3,False,False,7260.025105402875,0.0193740043914409,65.0,5,True,1572382.8501816995,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,50-100 anos,Próximo
Bentleigh East,8 Scanlan St,3,t,850000.0,PI,Jellis,2017-11-18,13.8,3165.0,2.0,2.0,162.0,129.0,1960.0,Glen Eira City Council,-37.9368,145.0701,Southern Metropolitan,10969.0,2,2017,11,False,False,6589.147286821705,0.0232558139534883,65.0,5,False,1065534.1072653616,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,50-100 anos,Médio
Clifton Hill,131 Noone St,3,h,1337500.0,S,Collins,2017-12-09,3.6,3068.0,2.0,1.0,497.0,147.83333333333331,1970.0,Yarra City Council,-37.79425,144.9978,Northern Metropolitan,2954.0,0,2017,12,False,False,9047.350620067646,0.020293122886133,55.0,2,False,1392781.579943208,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,50-100 anos,CBD
Coburg,44 Wellington St,2,h,810677.4305555555,SP,Barry,2018-02-17,6.7,3058.0,1.0,0.0,244.0,111.0,1910.0,Darebin City Council,-37.74107,144.95863,Northern Metropolitan,11204.0,0,2018,2,False,False,7303.400275275275,0.018018018018018,115.0,2,True,926766.966282374,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.98019801980198,Centenário,Próximo
Yarraville,12 Freeman St,4,h,2367560.0,S,Village,2016-07-16,7.0,3013.0,2.0,1.0,449.0,450.0,1977.0,Maribyrnong City Council,-37.8171,144.8739,Western Metropolitan,6543.0,0,2016,7,False,False,5261.2444444444445,0.0088888888888888,48.0,6,True,1563444.3307818754,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.9900497512437811,20-50 anos,Próximo
Glen Iris,1/64 Edgar St N,2,u,545000.0,S,Fletchers,2016-07-16,9.2,3146.0,0.0,0.0,0.0,67.86623809523809,1960.0,Boroondara City Council,-37.85,145.0465,Southern Metropolitan,10412.0,1,2016,7,False,False,8030.502578250916,0.0294697342321134,65.0,5,False,611260.7669173076,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,200.0,50-100 anos,Próximo
Craigieburn,9 Huntingfield St,4,h,475000.0,SP,YPA,2017-09-23,20.6,3064.0,2.0,1.0,294.0,146.0,2011.0,Hume City Council,-37.58364,144.90804,Northern Metropolitan,15510.0,0,2017,9,False,False,3253.4246575342468,0.0273972602739726,14.0,2,False,644947.838873996,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.9900497512437811,10-20 anos,Afastado
Reservoir,43 Gloucester St,3,h,890000.0,S,Barry,2016-09-10,11.2,3073.0,2.0,2.0,634.0,156.01234920634923,1970.0,Darebin City Council,-37.7199,144.9965,Northern Metropolitan,21650.0,0,2016,9,False,False,5704.67661391884,0.0192292470132095,55.0,2,False,883062.4156732383,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,50-100 anos,Médio
Ivanhoe,8/1088 Heidelberg Rd,2,h,690000.0,VB,Miles,2017-05-13,7.9,3079.0,1.0,1.0,1465.0,78.7,1970.0,Banyule City Council,-37.7735,145.0403,Eastern Metropolitan,5549.0,0,2017,5,False,False,8767.471410419314,0.025412960609911,55.0,0,False,1329907.8477967922,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.98019801980198,50-100 anos,Próximo
Brunswick,1/15 Cassels Rd,2,u,520000.0,SP,Jellis,2017-06-24,5.2,3056.0,1.0,1.0,0.0,57.23372398946082,1970.0,Moreland City Council,-37.75788,144.95935,Northern Metropolitan,11918.0,1,2017,6,False,False,9085.552428770045,0.0349444324183463,55.0,2,False,516259.2487132822,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.98019801980198,50-100 anos,Próximo
West Melbourne,99 Stanley St,3,h,1470000.0,SP,Nelson,2017-11-25,3.1,3003.0,2.0,1.0,166.0,141.67333333333332,1970.0,Melbourne City Council,-37.809,144.9483,Northern Metropolitan,2230.0,0,2017,11,False,False,10375.98230671498,0.0211754740953366,55.0,2,False,1291217.259473721,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,50-100 anos,CBD
Balwyn North,9 Arama St,3,h,1300000.0,VB,Jellis,2016-11-27,9.2,3104.0,2.0,2.0,520.0,197.04466666666667,1960.0,Boroondara City Council,-37.85852,145.0387,Southern Metropolitan,7809.0,0,2016,11,False,False,6597.488894227028,0.0152249743712931,65.0,5,False,1558018.1248526522,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,50-100 anos,Próximo
Mentone,23 Flinders St,4,h,1535000.0,VB,Buxton,2018-03-17,20.0,3194.0,2.0,2.0,604.0,192.0,1940.0,Kingston City Council,-37.97575,145.0575,South-Eastern Metropolitan,6162.0,0,2018,3,False,False,7994.791666666667,0.0208333333333333,85.0,4,False,1180636.6665355042,6697.309990528885,9145.331295210466,-2448.0213046815816,15842.641285739352,False,False,1.9900497512437811,50-100 anos,Distante
Watsonia,32 Kenmare St,3,h,840000.0,VB,Stockdale,2018-02-24,14.5,3087.0,1.0,1.0,692.0,123.663,1970.0,Banyule City Council,-37.71152,145.07794,Northern Metropolitan,2329.0,0,2018,2,False,False,6792.654229640232,0.0242594793915722,55.0,2,False,800184.8238782235,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,2.9702970297029703,50-100 anos,Médio
Clifton Hill,21 Groom St,2,h,1155000.0,S,Nelson,2017-11-11,3.6,3068.0,1.0,1.0,173.0,100.0,1900.0,Yarra City Council,-37.7943,144.9982,Northern Metropolitan,2954.0,0,2017,11,False,False,11550.0,0.02,125.0,2,False,1066458.6579207098,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.98019801980198,Centenário,CBD
Mill Park,49 Romano Av,4,h,550000.0,S,Ray,2017-07-08,17.9,3082.0,2.0,1.0,531.0,175.0,1970.0,Whittlesea City Council,-37.65121,145.05404,Northern Metropolitan,10529.0,0,2017,7,False,False,3142.8571428571427,0.0228571428571428,55.0,2,False,721041.3936881239,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.9900497512437811,50-100 anos,Distante
